classifier,attack,label,cpop,fs,lid,maha,kd
vgg16_bn,MIFGSM,1,-0.00900975614786148,1.6906144618988037,4.278707981109619,6.551855087280273,0.6648049354553223
vgg16_bn,MIFGSM,0,-0.056509651243686676,1.9942207336425781,5.295703887939453,7.110908031463623,0.4085564613342285
vgg16_bn,MIFGSM,1,-0.008262217044830322,0.002068990608677268,5.708651065826416,5.658912658691406,0.5785589218139648
vgg16_bn,MIFGSM,0,-0.28617674112319946,1.242297887802124,3.0903260707855225,4.186826229095459,0.42680978775024414
vgg16_bn,MIFGSM,1,-0.012815728783607483,1.9998893737792969,6.3450446128845215,5.769933223724365,0.5520129203796387
vgg16_bn,MIFGSM,0,-0.1361057460308075,0.0002661518519744277,2.1470789909362793,4.405026912689209,0.5269532203674316
vgg16_bn,MIFGSM,1,-0.011964201927185059,1.8999664783477783,4.561390399932861,6.794979572296143,0.6816616058349609
vgg16_bn,MIFGSM,0,-0.10857579857110977,1.998468279838562,4.587676048278809,6.239114761352539,0.42980241775512695
vgg16_bn,MIFGSM,1,-0.009406603872776031,1.997671365737915,20.207529067993164,16.356647491455078,1.2898011207580566
vgg16_bn,MIFGSM,0,-0.16406726837158203,1.9275226593017578,1.8480288982391357,5.230827808380127,0.5181574821472168
vgg16_bn,MIFGSM,1,-0.012080669403076172,1.999772310256958,6.494930744171143,6.815464973449707,0.5873928070068359
vgg16_bn,MIFGSM,0,-0.1548028439283371,1.9271855354309082,3.438432216644287,4.547438621520996,0.4654569625854492
vgg16_bn,MIFGSM,1,-0.011986963450908661,1.9751393795013428,4.542181968688965,8.176036834716797,0.7702126502990723
vgg16_bn,MIFGSM,0,-0.11432669311761856,0.014784237369894981,1.6742374897003174,3.634202718734741,0.47007322311401367
vgg16_bn,MIFGSM,1,-0.011381186544895172,1.9999628067016602,20.05345344543457,11.034409523010254,0.8386282920837402
vgg16_bn,MIFGSM,0,-0.26082170009613037,1.9991010427474976,1.607559084892273,3.4643163681030273,0.5632114410400391
vgg16_bn,MIFGSM,1,-0.01416044682264328,1.9998549222946167,4.146386623382568,8.777201652526855,0.6398849487304688
vgg16_bn,MIFGSM,0,-0.23942673206329346,1.9976439476013184,1.7937198877334595,3.489377975463867,0.565340518951416
vgg16_bn,MIFGSM,1,-0.024846039712429047,1.9784826040267944,2.678697347640991,5.818255424499512,0.6018767356872559
vgg16_bn,MIFGSM,0,-0.12463060021400452,1.9211676120758057,3.488454818725586,5.428332328796387,0.41158103942871094
vgg16_bn,MIFGSM,1,-0.01109258085489273,1.9999332427978516,23.30557632446289,12.54519271850586,0.9287786483764648
vgg16_bn,MIFGSM,0,-0.2415786236524582,0.755551815032959,2.7585930824279785,3.6543445587158203,0.4646029472351074
vgg16_bn,MIFGSM,1,-0.011565141379833221,1.9968905448913574,4.781667709350586,6.258390426635742,0.5283651351928711
vgg16_bn,MIFGSM,0,-0.1999237984418869,1.9997544288635254,3.7431042194366455,3.3592967987060547,0.4649796485900879
vgg16_bn,MIFGSM,1,-0.011203080415725708,1.9999687671661377,4.4939374923706055,6.001128196716309,0.7037949562072754
vgg16_bn,MIFGSM,0,-0.22482788562774658,0.006102356128394604,2.5878067016601562,3.8450796604156494,0.510007381439209
vgg16_bn,MIFGSM,1,-0.012342914938926697,0.02358807995915413,4.166749954223633,7.587587356567383,0.7454338073730469
vgg16_bn,MIFGSM,0,-0.13647529482841492,1.99924898147583,2.6829514503479004,4.593454360961914,0.4529390335083008
vgg16_bn,MIFGSM,1,-0.011134639382362366,1.9950778484344482,5.148693561553955,5.927587509155273,0.6449260711669922
vgg16_bn,MIFGSM,0,-0.22692415118217468,7.424814975820482e-05,1.7994290590286255,4.081394672393799,0.4684123992919922
vgg16_bn,MIFGSM,1,-0.01317758858203888,1.9999172687530518,7.9460835456848145,5.658971309661865,0.5727343559265137
vgg16_bn,MIFGSM,0,-0.15524259209632874,1.9628114700317383,5.342223167419434,6.1829915046691895,0.4425830841064453
vgg16_bn,MIFGSM,1,-0.010687626898288727,0.014336171559989452,5.666363716125488,6.388759136199951,0.542747974395752
vgg16_bn,MIFGSM,0,-0.16573622822761536,1.999552607536316,2.3303048610687256,3.9946157932281494,0.4493136405944824
vgg16_bn,MIFGSM,1,-0.01160438358783722,0.021890824660658836,2.2259273529052734,3.6133081912994385,0.4211254119873047
vgg16_bn,MIFGSM,0,-0.16929951310157776,0.0005620519514195621,2.2122650146484375,3.338331699371338,0.5657496452331543
vgg16_bn,MIFGSM,1,-0.013345815241336823,1.9739047288894653,4.561469554901123,10.08308219909668,0.6481075286865234
vgg16_bn,MIFGSM,0,-0.23278602957725525,0.0010088990675285459,2.1823246479034424,4.632561683654785,0.46993541717529297
vgg16_bn,MIFGSM,1,-0.01140594482421875,1.999329924583435,5.862667083740234,5.563534259796143,0.5389795303344727
vgg16_bn,MIFGSM,0,-0.2016664743423462,0.012225281447172165,3.5498602390289307,4.056111812591553,0.4440145492553711
vgg16_bn,MIFGSM,1,-0.012187078595161438,1.8537591695785522,5.534580707550049,5.541269302368164,0.5762982368469238
vgg16_bn,MIFGSM,0,-0.14260968565940857,1.9996196031570435,2.649033308029175,4.467471599578857,0.4944634437561035
vgg16_bn,MIFGSM,1,-0.011763803660869598,1.9992536306381226,3.9444000720977783,4.979676246643066,0.6126604080200195
vgg16_bn,MIFGSM,0,-0.22102272510528564,1.9985620975494385,9.277667045593262,10.584548950195312,0.3752002716064453
vgg16_bn,MIFGSM,1,-0.020439818501472473,1.9982259273529053,27.71261978149414,13.886514663696289,1.0450234413146973
vgg16_bn,MIFGSM,0,-0.12430422753095627,1.9958738088607788,4.259840965270996,5.336205959320068,0.5016655921936035
vgg16_bn,MIFGSM,1,-0.012957945466041565,1.9997748136520386,6.31680965423584,5.708967208862305,0.5531210899353027
vgg16_bn,MIFGSM,0,-0.39571714401245117,1.693088412284851,1.9225069284439087,3.130223512649536,0.4412050247192383
vgg16_bn,MIFGSM,1,-0.012619301676750183,1.997554898262024,8.521578788757324,8.786713600158691,0.8827672004699707
vgg16_bn,MIFGSM,0,-0.24714601039886475,0.13741262257099152,1.8501449823379517,5.934911251068115,0.5188956260681152
vgg16_bn,MIFGSM,1,-0.011821955442428589,1.9973516464233398,5.240947246551514,5.477761268615723,0.5538649559020996
vgg16_bn,MIFGSM,0,-0.10205193608999252,1.977353572845459,1.3423783779144287,3.868964195251465,0.5955681800842285
vgg16_bn,MIFGSM,1,-0.011552602052688599,1.9999475479125977,5.401715278625488,10.560790061950684,0.6902875900268555
vgg16_bn,MIFGSM,0,-0.19630056619644165,0.000100411256426014,2.6187644004821777,4.692881107330322,0.45182275772094727
vgg16_bn,MIFGSM,1,-0.014302641153335571,1.7193121910095215,8.610967636108398,7.500361442565918,0.280026912689209
vgg16_bn,MIFGSM,0,-0.2271135002374649,0.001942272880114615,1.9539642333984375,3.254610061645508,0.4408407211303711
vgg16_bn,MIFGSM,1,-0.011321566998958588,1.99919593334198,4.387105941772461,5.76588249206543,0.7040390968322754
vgg16_bn,MIFGSM,0,-0.1508636176586151,1.9986066818237305,8.69894790649414,8.040916442871094,0.3585653305053711
vgg16_bn,MIFGSM,1,-0.011762090027332306,1.9993966817855835,5.8567214012146,5.589698791503906,0.540097713470459
vgg16_bn,MIFGSM,0,-0.18676406145095825,1.8484989404678345,5.0825958251953125,4.926798343658447,0.4452071189880371
vgg16_bn,MIFGSM,1,-0.012941032648086548,1.9989562034606934,5.985205173492432,5.946512222290039,0.5490922927856445
vgg16_bn,MIFGSM,0,-0.22056245803833008,0.05740603059530258,2.417017698287964,4.384487628936768,0.4638533592224121
vgg16_bn,MIFGSM,1,-0.012943588197231293,1.9999618530273438,4.516152858734131,5.263950824737549,0.638974666595459
vgg16_bn,MIFGSM,0,-0.1255800873041153,1.929594874382019,2.3018062114715576,9.321725845336914,0.41808032989501953
vgg16_bn,MIFGSM,1,-0.010134682059288025,0.0019335090182721615,8.05317211151123,10.502639770507812,0.9218006134033203
vgg16_bn,MIFGSM,0,-0.11453328281641006,1.9994409084320068,1.9366915225982666,4.385654449462891,0.46121692657470703
vgg16_bn,MIFGSM,1,-0.012523546814918518,0.03332597762346268,5.072961807250977,6.066008567810059,0.5347824096679688
vgg16_bn,MIFGSM,0,-0.1773218810558319,0.00599904078990221,4.505861759185791,4.782828330993652,0.4663357734680176
vgg16_bn,MIFGSM,1,-0.013727352023124695,1.994152545928955,6.249551773071289,5.796170711517334,0.5502920150756836
vgg16_bn,MIFGSM,0,-0.23690509796142578,1.7212331295013428,2.3030126094818115,3.32344126701355,0.5140395164489746
vgg16_bn,MIFGSM,1,-0.016655512154102325,1.9908511638641357,3.4075515270233154,4.762718677520752,0.511375904083252
vgg16_bn,MIFGSM,0,-0.15876871347427368,0.00010303068847861141,1.9199628829956055,3.5594799518585205,0.4390091896057129
vgg16_bn,MIFGSM,1,-0.012264899909496307,1.9998779296875,3.1644070148468018,5.015295505523682,0.6594820022583008
vgg16_bn,MIFGSM,0,-0.08913762867450714,0.0011738077737390995,1.9124665260314941,4.286844253540039,0.4876127243041992
vgg16_bn,MIFGSM,1,-0.010202676057815552,0.8304874897003174,3.524184226989746,5.658794403076172,0.6595172882080078
vgg16_bn,MIFGSM,0,-0.18096661567687988,1.9997557401657104,4.748772144317627,6.0673298835754395,0.519507884979248
vgg16_bn,MIFGSM,1,-0.011749647557735443,1.9999057054519653,14.01877212524414,8.72419548034668,0.7037582397460938
vgg16_bn,MIFGSM,0,-0.23586496710777283,1.9990286827087402,2.217456102371216,3.648052930831909,0.4084291458129883
vgg16_bn,MIFGSM,1,-0.013713449239730835,1.9998201131820679,13.45541763305664,12.948626518249512,0.9675383567810059
vgg16_bn,MIFGSM,0,-0.16783306002616882,1.111877202987671,1.6059380769729614,3.8459763526916504,0.5241713523864746
vgg16_bn,MIFGSM,1,-0.010441355407238007,1.9033725261688232,6.4307050704956055,7.839757919311523,0.7034459114074707
vgg16_bn,MIFGSM,0,-0.09584306925535202,0.0003074998967349529,4.579618453979492,4.23503303527832,0.4914827346801758
vgg16_bn,MIFGSM,1,-0.010520778596401215,1.7370606660842896,1.7930337190628052,4.45311164855957,0.5287175178527832
vgg16_bn,MIFGSM,0,-0.08805351704359055,0.04329878091812134,2.9640045166015625,3.922226667404175,0.4385037422180176
vgg16_bn,MIFGSM,1,-0.00814598798751831,1.9959490299224854,22.298873901367188,12.114672660827637,0.902341365814209
vgg16_bn,MIFGSM,0,-0.1859201341867447,1.9029282331466675,3.1688618659973145,7.845381736755371,0.3695545196533203
vgg16_bn,MIFGSM,1,-0.013040594756603241,0.0018270659493282437,8.149065017700195,5.54066801071167,0.5752830505371094
vgg16_bn,MIFGSM,0,-0.15849091112613678,1.9991402626037598,3.7392489910125732,4.672226428985596,0.4200100898742676
vgg16_bn,MIFGSM,1,-0.011867068707942963,0.0009914198890328407,6.632669448852539,9.067585945129395,0.8156647682189941
vgg16_bn,MIFGSM,0,-0.15547490119934082,0.00020966406736988574,1.8390135765075684,6.2866411209106445,0.6045022010803223
vgg16_bn,MIFGSM,1,-0.01240415871143341,1.9998160600662231,5.201335430145264,6.115857124328613,0.5325260162353516
vgg16_bn,MIFGSM,0,-0.21630799770355225,1.9995436668395996,4.643205165863037,5.467267036437988,0.4280552864074707
vgg16_bn,MIFGSM,1,-0.01919042319059372,0.0013869034592062235,4.88373327255249,7.288646697998047,0.7023763656616211
vgg16_bn,MIFGSM,0,-0.07283184677362442,1.820046305656433,3.0380055904388428,3.6646878719329834,0.42531871795654297
vgg16_bn,MIFGSM,1,-0.009587131440639496,1.9996670484542847,6.904059886932373,5.9678568840026855,0.5631704330444336
vgg16_bn,MIFGSM,0,-0.19118732213974,1.999731183052063,2.1105709075927734,3.173962116241455,0.4565300941467285
vgg16_bn,MIFGSM,1,-0.01131507009267807,1.9997062683105469,1.6667062044143677,4.224750995635986,0.5937871932983398
vgg16_bn,MIFGSM,0,-0.17310699820518494,1.9973918199539185,8.183849334716797,7.8235883712768555,0.3444938659667969
vgg16_bn,MIFGSM,1,-0.012220814824104309,0.10602566599845886,4.206756114959717,7.528504371643066,0.7456531524658203
vgg16_bn,MIFGSM,0,-0.21076752245426178,1.9994474649429321,2.903566360473633,3.4211602210998535,0.4254298210144043
vgg16_bn,MIFGSM,1,-0.01294371485710144,1.9998326301574707,3.7159616947174072,4.994931697845459,0.5469307899475098
vgg16_bn,MIFGSM,0,-0.1630813479423523,1.5614361763000488,10.423648834228516,9.503533363342285,0.327451229095459
vgg16_bn,MIFGSM,1,-0.010655559599399567,0.0006242177332751453,4.1034088134765625,7.550191879272461,0.7390232086181641
vgg16_bn,MIFGSM,0,-0.21119743585586548,0.0006817302200943232,1.7066208124160767,5.198532581329346,0.49253416061401367
vgg16_bn,MIFGSM,1,-0.011447258293628693,1.9996544122695923,11.807985305786133,11.658385276794434,0.8948588371276855
vgg16_bn,MIFGSM,0,-0.21672606468200684,0.3359639346599579,2.8142237663269043,4.107012748718262,0.4326353073120117
vgg16_bn,MIFGSM,1,-0.010868102312088013,0.40976279973983765,4.6645402908325195,8.107731819152832,0.7789225578308105
vgg16_bn,MIFGSM,0,-0.5059300065040588,0.013086182065308094,1.746124505996704,3.5053982734680176,0.485992431640625
vgg16_bn,MIFGSM,1,-0.014859385788440704,1.9961926937103271,3.8996901512145996,5.04147481918335,0.5199503898620605
vgg16_bn,MIFGSM,0,-0.15645864605903625,1.9989503622055054,3.3850724697113037,7.442168712615967,0.4172096252441406
vgg16_bn,MIFGSM,1,-0.011248759925365448,1.9999641180038452,5.914501190185547,6.7586283683776855,0.7562060356140137
vgg16_bn,MIFGSM,0,-0.2396978735923767,1.999711513519287,4.352364540100098,5.113100051879883,0.45127153396606445
vgg16_bn,MIFGSM,1,-0.011186778545379639,0.04766084998846054,5.999807357788086,8.227304458618164,0.7721166610717773
vgg16_bn,MIFGSM,0,-0.3990604281425476,1.9976285696029663,4.171362400054932,4.930172443389893,0.4309701919555664
vgg16_bn,MIFGSM,1,-0.011875748634338379,1.9993155002593994,4.055845737457275,6.256982803344727,0.6592197418212891
vgg16_bn,MIFGSM,0,-0.19281405210494995,1.968776822090149,2.2951436042785645,4.227346420288086,0.45086050033569336
vgg16_bn,MIFGSM,1,-0.012135721743106842,1.995366096496582,17.83912467956543,10.136125564575195,0.7840518951416016
vgg16_bn,MIFGSM,0,-0.16118380427360535,1.999792456626892,1.1681088209152222,4.848039150238037,0.551976203918457
vgg16_bn,MIFGSM,1,-0.010125234723091125,0.000929701083805412,6.226449966430664,8.584894180297852,0.7906742095947266
vgg16_bn,MIFGSM,0,-0.16247199475765228,1.997801423072815,2.109748601913452,3.8987643718719482,0.4166378974914551
vgg16_bn,MIFGSM,1,-0.009951978921890259,1.999831199645996,24.5395450592041,12.839605331420898,0.959068775177002
vgg16_bn,MIFGSM,0,-0.4920864701271057,0.2093622088432312,2.181514024734497,3.9310898780822754,0.5160183906555176
vgg16_bn,MIFGSM,1,-0.011867016553878784,1.999151587486267,5.799489974975586,7.623393535614014,0.6858487129211426
vgg16_bn,MIFGSM,0,-0.11176980286836624,1.9619419574737549,2.1331334114074707,9.523140907287598,0.3871803283691406
vgg16_bn,MIFGSM,1,-0.010371096432209015,0.8378340005874634,6.143865585327148,10.52375602722168,0.8897833824157715
vgg16_bn,MIFGSM,0,-0.17031830549240112,0.004156054928898811,2.1473183631896973,4.435790061950684,0.46234941482543945
vgg16_bn,MIFGSM,1,-0.010227829217910767,1.7040423154830933,6.402721405029297,10.783183097839355,0.9134082794189453
vgg16_bn,MIFGSM,0,-0.2318587452173233,1.6792516708374023,5.2344865798950195,6.448892116546631,0.4092884063720703
vgg16_bn,MIFGSM,1,-0.012624278664588928,0.014241519384086132,5.18022346496582,9.124913215637207,0.8169474601745605
vgg16_bn,MIFGSM,0,-0.284364253282547,1.999686360359192,1.769490361213684,3.810102701187134,0.5488905906677246
vgg16_bn,MIFGSM,1,-0.015057623386383057,1.9937783479690552,4.676485061645508,5.464535236358643,0.5410447120666504
vgg16_bn,MIFGSM,0,-0.12476315349340439,1.999258041381836,4.01382303237915,5.0789923667907715,0.38470458984375
vgg16_bn,MIFGSM,1,-0.01133623719215393,0.0005873356712982059,3.3367061614990234,6.915886878967285,0.692655086517334
vgg16_bn,MIFGSM,0,-0.08884825557470322,1.9040364027023315,3.178921699523926,3.6239044666290283,0.43747377395629883
vgg16_bn,MIFGSM,1,-0.009284183382987976,1.9021260738372803,5.892425060272217,5.8378825187683105,0.5445551872253418
vgg16_bn,MIFGSM,0,-0.21437795460224152,1.9993045330047607,2.6298863887786865,3.763622522354126,0.40639448165893555
vgg16_bn,MIFGSM,1,-0.012140825390815735,1.9998732805252075,7.802496910095215,6.181885719299316,0.575498104095459
vgg16_bn,MIFGSM,0,-0.16188067197799683,1.8770657777786255,4.778880596160889,12.353500366210938,0.38996362686157227
vgg16_bn,MIFGSM,1,-0.012005358934402466,1.751676082611084,6.896728992462158,6.253443241119385,0.5605254173278809
vgg16_bn,MIFGSM,0,-0.16857565939426422,0.0011599007993936539,4.160619735717773,4.844144821166992,0.45943212509155273
vgg16_bn,MIFGSM,1,-0.013578817248344421,1.9995958805084229,4.919701099395752,6.105817794799805,0.6547789573669434
vgg16_bn,MIFGSM,0,-0.2535201907157898,0.3980180025100708,2.1019339561462402,4.4562907218933105,0.514373779296875
vgg16_bn,MIFGSM,1,-0.011731460690498352,1.999748706817627,6.25695276260376,6.037384033203125,0.5509672164916992
vgg16_bn,MIFGSM,0,-0.10657782107591629,0.00048443189007230103,1.3093647956848145,5.284053325653076,0.5603666305541992
vgg16_bn,MIFGSM,1,-0.010210350155830383,1.9997172355651855,3.3637449741363525,4.372961044311523,0.4182777404785156
vgg16_bn,MIFGSM,0,-0.21622459590435028,1.9977483749389648,4.178658485412598,6.991829872131348,0.35362911224365234
vgg16_bn,MIFGSM,1,-0.010723106563091278,1.99979567527771,7.647309303283691,5.151912689208984,0.5662064552307129
vgg16_bn,MIFGSM,0,-0.18760445713996887,1.9998903274536133,1.8933488130569458,4.722811698913574,0.5493922233581543
vgg16_bn,MIFGSM,1,-0.01198616623878479,1.999947428703308,8.821255683898926,6.986750602722168,0.601076602935791
vgg16_bn,MIFGSM,0,-0.11372998356819153,1.9919615983963013,10.570722579956055,8.796849250793457,0.34745025634765625
vgg16_bn,MIFGSM,1,-0.010608620941638947,1.5257935523986816,4.487346649169922,6.9756245613098145,0.6734929084777832
vgg16_bn,MIFGSM,0,-0.21167057752609253,1.9992425441741943,1.8502236604690552,3.736633539199829,0.4945673942565918
vgg16_bn,MIFGSM,1,-0.011676423251628876,1.9993700981140137,7.157161712646484,5.163239002227783,0.5630106925964355
vgg16_bn,MIFGSM,0,-0.19192174077033997,1.9982507228851318,3.953232526779175,4.215516090393066,0.4594283103942871
vgg16_bn,MIFGSM,1,-0.011711671948432922,1.1438565254211426,3.8532936573028564,7.617899417877197,0.7243895530700684
vgg16_bn,MIFGSM,0,-0.11084161698818207,1.999579668045044,1.4850856065750122,3.4136953353881836,0.47612905502319336
vgg16_bn,MIFGSM,1,-0.011269189417362213,1.9990793466567993,3.5673694610595703,5.3306427001953125,0.6741337776184082
vgg16_bn,MIFGSM,0,-0.12601184844970703,1.9675525426864624,1.7318196296691895,3.981980800628662,0.5062341690063477
vgg16_bn,MIFGSM,1,-0.01371726393699646,1.9997867345809937,6.694413661956787,5.037154674530029,0.5550537109375
vgg16_bn,MIFGSM,0,-0.14029119908809662,0.003682861104607582,1.359495759010315,4.127423286437988,0.49075889587402344
vgg16_bn,MIFGSM,1,-0.009589798748493195,1.999961018562317,15.202707290649414,9.477221488952637,0.7268533706665039
vgg16_bn,MIFGSM,0,-0.14395953714847565,0.06643592566251755,2.4419703483581543,3.358985424041748,0.47527456283569336
vgg16_bn,MIFGSM,1,-0.010379284620285034,0.29638734459877014,6.0223164558410645,9.802708625793457,0.8832969665527344
vgg16_bn,MIFGSM,0,-0.20025336742401123,1.9978455305099487,2.307056427001953,8.865845680236816,0.3729257583618164
vgg16_bn,MIFGSM,1,-0.01157902181148529,1.437132716178894,7.696764945983887,12.11058235168457,1.027717113494873
vgg16_bn,MIFGSM,0,-0.24481119215488434,1.9939044713974,2.469292163848877,3.913459539413452,0.4201827049255371
vgg16_bn,MIFGSM,1,-0.01082158088684082,1.9997938871383667,4.486139297485352,6.454699516296387,0.6850185394287109
vgg16_bn,MIFGSM,0,-0.179695725440979,0.8792921304702759,4.806649684906006,4.121290683746338,0.42461299896240234
vgg16_bn,MIFGSM,1,-0.013513773679733276,1.9993929862976074,4.430595874786377,5.612847805023193,0.7080154418945312
vgg16_bn,MIFGSM,0,-0.17485390603542328,0.0037311380729079247,1.469555139541626,4.658053874969482,0.5075111389160156
vgg16_bn,MIFGSM,1,-0.01524045318365097,1.9999290704727173,3.814908027648926,5.718735218048096,0.5401549339294434
vgg16_bn,MIFGSM,0,-0.10234540700912476,0.0005011854227632284,2.6532983779907227,3.6253135204315186,0.39716625213623047
vgg16_bn,MIFGSM,1,-0.010815680027008057,1.909356951713562,16.800701141357422,7.910209655761719,0.28534460067749023
vgg16_bn,MIFGSM,0,-0.2793152332305908,1.9931918382644653,3.2931652069091797,4.823119640350342,0.40924501419067383
vgg16_bn,MIFGSM,1,-0.01190483570098877,0.9096302390098572,5.838130474090576,8.087267875671387,0.7607731819152832
vgg16_bn,MIFGSM,0,-0.15991097688674927,1.9467241764068604,1.435144305229187,4.078724384307861,0.48493337631225586
vgg16_bn,MIFGSM,1,-0.011710986495018005,0.0009085052297450602,6.253340244293213,10.555654525756836,0.9032258987426758
vgg16_bn,MIFGSM,0,-0.17444124817848206,1.9909803867340088,1.9687482118606567,3.116236925125122,0.4530982971191406
vgg16_bn,MIFGSM,1,-0.014914967119693756,0.481911301612854,5.561681747436523,5.67241096496582,0.5766692161560059
vgg16_bn,MIFGSM,0,-0.20423194766044617,1.960707426071167,3.9412710666656494,4.202120780944824,0.45598793029785156
vgg16_bn,MIFGSM,1,-0.012366540729999542,1.9779932498931885,6.639569282531738,6.321187973022461,0.5612020492553711
vgg16_bn,MIFGSM,0,-0.2790229618549347,1.9997755289077759,1.330292820930481,3.8919222354888916,0.48313093185424805
vgg16_bn,MIFGSM,1,-0.014674045145511627,1.9999504089355469,5.507361888885498,5.2095112800598145,0.5338788032531738
vgg16_bn,MIFGSM,0,-0.2524055242538452,0.010117284953594208,5.674004554748535,9.688355445861816,0.36377477645874023
vgg16_bn,MIFGSM,1,-0.025504715740680695,1.9995176792144775,5.047837257385254,5.115238666534424,0.5704612731933594
vgg16_bn,MIFGSM,0,-0.13258221745491028,1.959929347038269,3.370851755142212,4.548699378967285,0.3929634094238281
vgg16_bn,MIFGSM,1,-0.011946871876716614,0.013270263560116291,7.438555717468262,5.200996398925781,0.5618748664855957
vgg16_bn,MIFGSM,0,-0.0782555341720581,0.0005350547726266086,1.5715973377227783,5.220683574676514,0.5416340827941895
vgg16_bn,MIFGSM,1,-0.010861292481422424,1.9998791217803955,4.725742816925049,6.4373908042907715,0.5221734046936035
vgg16_bn,MIFGSM,0,-0.17257851362228394,1.9984397888183594,3.421907901763916,4.431795597076416,0.48148488998413086
vgg16_bn,MIFGSM,1,-0.012585073709487915,0.20751599967479706,5.107539176940918,7.652509689331055,0.7174568176269531
vgg16_bn,MIFGSM,0,-0.20090147852897644,1.9849357604980469,2.3714232444763184,4.10190486907959,0.4538555145263672
vgg16_bn,MIFGSM,1,-0.012038379907608032,0.0012848422629758716,5.09169340133667,8.85905933380127,0.8094491958618164
vgg16_bn,MIFGSM,0,-0.1808416247367859,1.9964553117752075,1.8558377027511597,3.1671667098999023,0.5494561195373535
vgg16_bn,MIFGSM,1,-0.012072280049324036,1.9997400045394897,4.240345001220703,9.254250526428223,0.6393160820007324
vgg16_bn,MIFGSM,0,-0.08394969999790192,0.0019864996429532766,2.9290642738342285,3.6182267665863037,0.491182804107666
vgg16_bn,MIFGSM,1,-0.010515868663787842,1.9926916360855103,5.769428253173828,5.950039386749268,0.5761508941650391
vgg16_bn,MIFGSM,0,-0.17439693212509155,1.9775351285934448,4.900758266448975,6.604366302490234,0.4003758430480957
vgg16_bn,MIFGSM,1,-0.010926589369773865,1.9992127418518066,7.87066125869751,12.315853118896484,1.040055751800537
vgg16_bn,MIFGSM,0,-0.23312680423259735,0.8887496590614319,5.058319568634033,5.618739604949951,0.4310579299926758
vgg16_bn,MIFGSM,1,-0.011699117720127106,1.9956599473953247,28.85110092163086,14.851978302001953,1.0871877670288086
vgg16_bn,MIFGSM,0,-0.2577362358570099,1.958883285522461,5.50164270401001,5.279293060302734,0.4129791259765625
vgg16_bn,MIFGSM,1,-0.012334629893302917,1.9899508953094482,6.341080188751221,5.904526710510254,0.555422306060791
vgg16_bn,MIFGSM,0,-0.217268705368042,1.9469895362854004,2.7876410484313965,3.9021689891815186,0.5102243423461914
vgg16_bn,MIFGSM,1,-0.015007242560386658,1.9553602933883667,3.6495556831359863,7.169270038604736,0.7119889259338379
vgg16_bn,MIFGSM,0,-0.26024487614631653,1.9995529651641846,4.401091575622559,3.900128126144409,0.4504127502441406
vgg16_bn,MIFGSM,1,-0.010237306356430054,1.9998559951782227,20.384225845336914,11.264641761779785,0.8520979881286621
vgg16_bn,MIFGSM,0,-0.22443196177482605,1.9898014068603516,2.665743112564087,6.910276889801025,0.4619932174682617
vgg16_bn,MIFGSM,1,-0.011315770447254181,1.878935694694519,6.551856517791748,9.052166938781738,0.8126001358032227
vgg16_bn,MIFGSM,0,-0.22855859994888306,1.7452080249786377,3.850958824157715,7.977027416229248,0.42498302459716797
vgg16_bn,MIFGSM,1,-0.013508491218090057,1.981863021850586,4.102949142456055,5.906307697296143,0.6827044486999512
vgg16_bn,MIFGSM,0,-0.13262023031711578,7.702211587456986e-05,2.356110095977783,3.7071783542633057,0.44434118270874023
vgg16_bn,MIFGSM,1,-0.012460187077522278,1.9998661279678345,3.669619560241699,5.383569717407227,0.6885957717895508
vgg16_bn,APGD,0,-0.18372894823551178,0.03368460386991501,1.8346307277679443,3.751697063446045,0.4683957099914551
vgg16_bn,APGD,1,-0.01766107976436615,1.9992153644561768,4.963225841522217,5.411498546600342,0.5219874382019043
vgg16_bn,APGD,0,-0.20626264810562134,1.748276710510254,2.2626607418060303,3.588566541671753,0.43108081817626953
vgg16_bn,APGD,1,-0.01852625608444214,0.40253540873527527,5.9096293449401855,6.785867691040039,0.7701902389526367
vgg16_bn,APGD,0,-0.2114047110080719,0.021271269768476486,3.0698413848876953,4.317821979522705,0.4297800064086914
vgg16_bn,APGD,1,-0.017449110746383667,1.9954602718353271,23.18703269958496,11.90683650970459,0.9208087921142578
vgg16_bn,APGD,0,-0.1175672858953476,1.6271123886108398,3.4389467239379883,4.3511786460876465,0.39914703369140625
vgg16_bn,APGD,1,-0.016741260886192322,1.998123288154602,3.880213737487793,5.5275959968566895,0.5048151016235352
vgg16_bn,APGD,0,-0.07869071513414383,1.9979817867279053,3.3770453929901123,3.7835817337036133,0.42691850662231445
vgg16_bn,APGD,1,-0.016569919884204865,0.054432839155197144,5.853288173675537,5.791691303253174,0.583775520324707
vgg16_bn,APGD,0,-0.19282549619674683,1.999619722366333,3.7886626720428467,4.1360650062561035,0.4286656379699707
vgg16_bn,APGD,1,-0.017229042947292328,1.9999029636383057,4.478750228881836,5.274334907531738,0.557126522064209
vgg16_bn,APGD,0,-0.13255563378334045,1.9997726678848267,3.0246100425720215,4.898334980010986,0.5221705436706543
vgg16_bn,APGD,1,-0.018235385417938232,0.00019311948562972248,5.8283586502075195,8.373656272888184,0.7626452445983887
vgg16_bn,APGD,0,-0.21531447768211365,1.9738645553588867,6.128891944885254,5.049417972564697,0.4354691505432129
