probe,t,classifier,sid,label,cpop
DDPM_CelebAHQ,20,resnet50,3,0,-0.018380165100097656
DDPM_CelebAHQ,20,resnet50,3,1,-0.01210697740316391
DDPM_CelebAHQ,20,resnet50,4,0,-0.004812590777873993
DDPM_CelebAHQ,20,resnet50,4,1,-0.004266023635864258
DDPM_CelebAHQ,20,resnet50,5,0,-0.008116617798805237
DDPM_CelebAHQ,20,resnet50,5,1,-0.006564915180206299
DDPM_CelebAHQ,20,resnet50,6,0,-0.004559069871902466
DDPM_CelebAHQ,20,resnet50,6,1,-0.004122108221054077
DDPM_CelebAHQ,20,resnet50,7,0,-0.010655179619789124
DDPM_CelebAHQ,20,resnet50,7,1,-0.008322425186634064
DDPM_CelebAHQ,20,resnet50,8,0,-0.008735820651054382
DDPM_CelebAHQ,20,resnet50,8,1,-0.007058478891849518
DDPM_CelebAHQ,20,resnet50,9,0,-0.010983534157276154
DDPM_CelebAHQ,20,resnet50,9,1,-0.008416324853897095
DDPM_CelebAHQ,20,resnet50,10,0,-0.0015534311532974243
DDPM_CelebAHQ,20,resnet50,10,1,-0.0015077292919158936
DDPM_CelebAHQ,20,resnet50,11,0,-0.010259054601192474
DDPM_CelebAHQ,20,resnet50,11,1,-0.007982514798641205
DDPM_CelebAHQ,20,resnet50,12,0,-0.00975704938173294
DDPM_CelebAHQ,20,resnet50,12,1,-0.007705368101596832
DDPM_CelebAHQ,20,resnet50,13,0,-0.013228155672550201
DDPM_CelebAHQ,20,resnet50,13,1,-0.009822629392147064
DDPM_CelebAHQ,20,resnet50,14,0,-0.01413748413324356
DDPM_CelebAHQ,20,resnet50,14,1,-0.010419949889183044
DDPM_CelebAHQ,20,resnet50,15,0,-0.006397582590579987
DDPM_CelebAHQ,20,resnet50,15,1,-0.005443274974822998
DDPM_CelebAHQ,20,resnet50,16,0,-0.00444900244474411
DDPM_CelebAHQ,20,resnet50,16,1,-0.004015497863292694
DDPM_CelebAHQ,20,resnet50,17,0,-0.017637811601161957
DDPM_CelebAHQ,20,resnet50,17,1,-0.011743150651454926
DDPM_CelebAHQ,20,resnet50,18,0,-0.02799065411090851
DDPM_CelebAHQ,20,resnet50,18,1,-0.015799671411514282
DDPM_CelebAHQ,20,resnet50,19,0,-0.012415863573551178
DDPM_CelebAHQ,20,resnet50,19,1,-0.009145364165306091
DDPM_CelebAHQ,20,resnet50,20,0,-0.002928897738456726
DDPM_CelebAHQ,20,resnet50,20,1,-0.002738066017627716
DDPM_CelebAHQ,20,resnet50,21,0,-0.007881306111812592
DDPM_CelebAHQ,20,resnet50,21,1,-0.006694316864013672
DDPM_CelebAHQ,20,resnet50,22,0,-0.020656436681747437
DDPM_CelebAHQ,20,resnet50,22,1,-0.013004571199417114
DDPM_CelebAHQ,20,resnet50,23,0,-0.006722748279571533
DDPM_CelebAHQ,20,resnet50,23,1,-0.005668841302394867
DDPM_CelebAHQ,20,resnet50,24,0,-0.00353984534740448
DDPM_CelebAHQ,20,resnet50,24,1,-0.003259994089603424
DDPM_CelebAHQ,20,resnet50,25,0,-0.011952392756938934
DDPM_CelebAHQ,20,resnet50,25,1,-0.008963264524936676
DDPM_CelebAHQ,20,resnet50,26,0,-0.006723932921886444
DDPM_CelebAHQ,20,resnet50,26,1,-0.0057533010840415955
DDPM_CelebAHQ,20,resnet50,27,0,-0.0061187222599983215
DDPM_CelebAHQ,20,resnet50,27,1,-0.005264095962047577
DDPM_CelebAHQ,20,resnet50,28,0,-0.0026632696390151978
DDPM_CelebAHQ,20,resnet50,28,1,-0.002481125295162201
DDPM_CelebAHQ,20,resnet50,29,0,-0.012242883443832397
DDPM_CelebAHQ,20,resnet50,29,1,-0.009021751582622528
DDPM_CelebAHQ,20,resnet50,30,0,-0.006921403110027313
DDPM_CelebAHQ,20,resnet50,30,1,-0.006030023097991943
DDPM_CelebAHQ,20,resnet50,31,0,-0.010859265923500061
DDPM_CelebAHQ,20,resnet50,31,1,-0.008816391229629517
DDPM_CelebAHQ,20,resnet50,32,0,-0.007136814296245575
DDPM_CelebAHQ,20,resnet50,32,1,-0.005977161228656769
DDPM_CelebAHQ,20,resnet50,33,0,-0.015050962567329407
DDPM_CelebAHQ,20,resnet50,33,1,-0.010327361524105072
DDPM_CelebAHQ,20,resnet50,34,0,-0.00885821133852005
DDPM_CelebAHQ,20,resnet50,34,1,-0.007438264787197113
DDPM_CelebAHQ,20,resnet50,35,0,-0.0035616159439086914
DDPM_CelebAHQ,20,resnet50,35,1,-0.0032628998160362244
DDPM_CelebAHQ,20,resnet50,36,0,-0.02719961106777191
DDPM_CelebAHQ,20,resnet50,36,1,-0.01513151079416275
DDPM_CelebAHQ,20,resnet50,37,0,-0.004506684839725494
DDPM_CelebAHQ,20,resnet50,37,1,-0.003983229398727417
DDPM_CelebAHQ,20,resnet50,38,0,-0.01584590971469879
DDPM_CelebAHQ,20,resnet50,38,1,-0.011042520403862
DDPM_CelebAHQ,20,resnet50,39,0,-0.0060943663120269775
DDPM_CelebAHQ,20,resnet50,39,1,-0.005167439579963684
DDPM_CelebAHQ,20,resnet50,40,0,-0.008835546672344208
DDPM_CelebAHQ,20,resnet50,40,1,-0.00715385377407074
DDPM_CelebAHQ,20,resnet50,41,0,-0.020749524235725403
DDPM_CelebAHQ,20,resnet50,41,1,-0.013010405004024506
DDPM_CelebAHQ,20,resnet50,42,0,-0.005239076912403107
DDPM_CelebAHQ,20,resnet50,42,1,-0.004679270088672638
DDPM_CelebAHQ,20,resnet50,43,0,-0.011334054172039032
DDPM_CelebAHQ,20,resnet50,43,1,-0.00855100154876709
DDPM_CelebAHQ,20,resnet50,44,0,-0.008444681763648987
DDPM_CelebAHQ,20,resnet50,44,1,-0.007198624312877655
DDPM_CelebAHQ,20,resnet50,45,0,-0.012518279254436493
DDPM_CelebAHQ,20,resnet50,45,1,-0.009363554418087006
DDPM_CelebAHQ,20,resnet50,46,0,-0.008904434740543365
DDPM_CelebAHQ,20,resnet50,46,1,-0.007101327180862427
DDPM_CelebAHQ,20,resnet50,47,0,-0.010653384029865265
DDPM_CelebAHQ,20,resnet50,47,1,-0.00826062262058258
DDPM_CelebAHQ,20,resnet50,48,0,-0.0077607035636901855
DDPM_CelebAHQ,20,resnet50,48,1,-0.006248205900192261
DDPM_CelebAHQ,20,resnet50,49,0,-0.00536983460187912
DDPM_CelebAHQ,20,resnet50,49,1,-0.004729278385639191
DDPM_CelebAHQ,20,resnet50,50,0,-0.009550236165523529
DDPM_CelebAHQ,20,resnet50,50,1,-0.007503539323806763
DDPM_CelebAHQ,20,resnet50,51,0,-0.02149241417646408
DDPM_CelebAHQ,20,resnet50,51,1,-0.013708837330341339
DDPM_CelebAHQ,20,resnet50,52,0,-0.02234732359647751
DDPM_CelebAHQ,20,resnet50,52,1,-0.013632223010063171
DDPM_CelebAHQ,20,resnet50,53,0,-0.007372729480266571
DDPM_CelebAHQ,20,resnet50,53,1,-0.0061133503913879395
DDPM_CelebAHQ,20,resnet50,54,0,-0.0258801132440567
DDPM_CelebAHQ,20,resnet50,54,1,-0.014997892081737518
DDPM_CelebAHQ,20,resnet50,55,0,-0.005934402346611023
DDPM_CelebAHQ,20,resnet50,55,1,-0.005208298563957214
DDPM_CelebAHQ,20,resnet50,56,0,-0.01173003762960434
DDPM_CelebAHQ,20,resnet50,56,1,-0.009062819182872772
DDPM_CelebAHQ,20,resnet50,57,0,-0.004884839057922363
DDPM_CelebAHQ,20,resnet50,57,1,-0.004378721117973328
DDPM_CelebAHQ,20,resnet50,58,0,-0.004132084548473358
DDPM_CelebAHQ,20,resnet50,58,1,-0.0037610679864883423
DDPM_CelebAHQ,20,resnet50,59,0,-0.015010446310043335
DDPM_CelebAHQ,20,resnet50,59,1,-0.011268191039562225
DDPM_CelebAHQ,20,resnet50,60,0,-0.010896235704421997
DDPM_CelebAHQ,20,resnet50,60,1,-0.008681386709213257
DDPM_CelebAHQ,20,resnet50,61,0,-0.006469659507274628
DDPM_CelebAHQ,20,resnet50,61,1,-0.0055692195892333984
DDPM_CelebAHQ,20,resnet50,62,0,-0.04381699115037918
DDPM_CelebAHQ,20,resnet50,62,1,-0.019262142479419708
DDPM_CelebAHQ,20,resnet50,63,0,-0.0052841827273368835
DDPM_CelebAHQ,20,resnet50,63,1,-0.004699766635894775
DDPM_CelebAHQ,20,resnet50,64,0,-0.00891193002462387
DDPM_CelebAHQ,20,resnet50,64,1,-0.007145121693611145
DDPM_CelebAHQ,20,resnet50,65,0,-0.002739228308200836
DDPM_CelebAHQ,20,resnet50,65,1,-0.002549774944782257
DDPM_CelebAHQ,20,resnet50,66,0,-0.0027568191289901733
DDPM_CelebAHQ,20,resnet50,66,1,-0.0025911107659339905
DDPM_CelebAHQ,20,resnet50,67,0,-0.004970364272594452
DDPM_CelebAHQ,20,resnet50,67,1,-0.004402734339237213
DDPM_CelebAHQ,20,resnet50,68,0,-0.004290096461772919
DDPM_CelebAHQ,20,resnet50,68,1,-0.0038229376077651978
DDPM_CelebAHQ,20,resnet50,69,0,-0.011537812650203705
DDPM_CelebAHQ,20,resnet50,69,1,-0.008871302008628845
DDPM_CelebAHQ,20,resnet50,70,0,-0.006254412233829498
DDPM_CelebAHQ,20,resnet50,70,1,-0.005346275866031647
DDPM_CelebAHQ,20,resnet50,71,0,-0.015995599329471588
DDPM_CelebAHQ,20,resnet50,71,1,-0.011555463075637817
DDPM_CelebAHQ,20,resnet50,72,0,-0.020969510078430176
DDPM_CelebAHQ,20,resnet50,72,1,-0.012759126722812653
DDPM_CelebAHQ,20,resnet50,73,0,-0.0037909671664237976
DDPM_CelebAHQ,20,resnet50,73,1,-0.003450840711593628
DDPM_CelebAHQ,20,resnet50,74,0,-0.006929896771907806
DDPM_CelebAHQ,20,resnet50,74,1,-0.005896471440792084
DDPM_CelebAHQ,20,resnet50,75,0,-0.008306510746479034
DDPM_CelebAHQ,20,resnet50,75,1,-0.00675567239522934
DDPM_CelebAHQ,20,resnet50,76,0,-0.0014880672097206116
DDPM_CelebAHQ,20,resnet50,76,1,-0.001436285674571991
DDPM_CelebAHQ,20,resnet50,77,0,-0.013029761612415314
DDPM_CelebAHQ,20,resnet50,77,1,-0.009642288088798523
DDPM_CelebAHQ,20,resnet50,78,0,-0.009451411664485931
DDPM_CelebAHQ,20,resnet50,78,1,-0.007539816200733185
DDPM_CelebAHQ,20,resnet50,79,0,-0.009232059121131897
DDPM_CelebAHQ,20,resnet50,79,1,-0.007304973900318146
DDPM_CelebAHQ,20,resnet50,80,0,-0.007713340222835541
DDPM_CelebAHQ,20,resnet50,80,1,-0.006429441273212433
DDPM_CelebAHQ,20,resnet50,81,0,-0.007942676544189453
DDPM_CelebAHQ,20,resnet50,81,1,-0.006586261093616486
DDPM_CelebAHQ,20,resnet50,82,0,-0.009620621800422668
DDPM_CelebAHQ,20,resnet50,82,1,-0.00753764808177948
DDPM_CelebAHQ,20,resnet50,83,0,-0.0035701394081115723
DDPM_CelebAHQ,20,resnet50,83,1,-0.0033077821135520935
DDPM_CelebAHQ,20,resnet50,84,0,-0.020852088928222656
DDPM_CelebAHQ,20,resnet50,84,1,-0.016711048781871796
DDPM_CelebAHQ,20,resnet50,85,0,-0.004038266837596893
DDPM_CelebAHQ,20,resnet50,85,1,-0.003761373460292816
DDPM_CelebAHQ,20,resnet50,86,0,-0.09012821316719055
DDPM_CelebAHQ,20,resnet50,86,1,-0.02617260068655014
DDPM_CelebAHQ,20,resnet50,87,0,-0.002816714346408844
DDPM_CelebAHQ,20,resnet50,87,1,-0.002645328640937805
DDPM_CelebAHQ,20,resnet50,88,0,-0.02302665263414383
DDPM_CelebAHQ,20,resnet50,88,1,-0.014954343438148499
DDPM_CelebAHQ,20,resnet50,89,0,-0.007876306772232056
DDPM_CelebAHQ,20,resnet50,89,1,-0.00661122053861618
DDPM_CelebAHQ,20,resnet50,90,0,-0.012227766215801239
DDPM_CelebAHQ,20,resnet50,90,1,-0.009969912469387054
DDPM_CelebAHQ,20,resnet50,91,0,-0.009709559381008148
DDPM_CelebAHQ,20,resnet50,91,1,-0.007843703031539917
DDPM_CelebAHQ,20,resnet50,92,0,-0.011898927390575409
DDPM_CelebAHQ,20,resnet50,92,1,-0.008949600160121918
DDPM_CelebAHQ,20,resnet50,93,0,-0.008071690797805786
DDPM_CelebAHQ,20,resnet50,93,1,-0.006598584353923798
DDPM_CelebAHQ,20,resnet50,94,0,-0.01263313740491867
DDPM_CelebAHQ,20,resnet50,94,1,-0.00936552882194519
DDPM_CelebAHQ,20,resnet50,95,0,-0.008074656128883362
DDPM_CelebAHQ,20,resnet50,95,1,-0.006796896457672119
DDPM_CelebAHQ,20,resnet50,96,0,-0.006715133786201477
DDPM_CelebAHQ,20,resnet50,96,1,-0.00574011355638504
DDPM_CelebAHQ,20,resnet50,97,0,-0.011001922190189362
DDPM_CelebAHQ,20,resnet50,97,1,-0.00851963460445404
DDPM_CelebAHQ,20,resnet50,98,0,-0.015542328357696533
DDPM_CelebAHQ,20,resnet50,98,1,-0.011438190937042236
DDPM_CelebAHQ,20,resnet50,99,0,-0.0031630024313926697
DDPM_CelebAHQ,20,resnet50,99,1,-0.002943694591522217
DDPM_CelebAHQ,20,resnet50,100,0,-0.044295601546764374
DDPM_CelebAHQ,20,resnet50,100,1,-0.01933617889881134
DDPM_CelebAHQ,20,resnet50,101,0,-0.008549720048904419
DDPM_CelebAHQ,20,resnet50,101,1,-0.0073015764355659485
DDPM_CelebAHQ,20,resnet50,102,0,-0.014138266444206238
DDPM_CelebAHQ,20,resnet50,102,1,-0.010098867118358612
DDPM_CelebAHQ,20,resnet50,103,0,-0.019246980547904968
DDPM_CelebAHQ,20,resnet50,103,1,-0.014417044818401337
DDPM_CelebAHQ,20,resnet50,104,0,-0.004819616675376892
DDPM_CelebAHQ,20,resnet50,104,1,-0.00431862473487854
DDPM_CelebAHQ,20,resnet50,105,0,-0.010651998221874237
DDPM_CelebAHQ,20,resnet50,105,1,-0.008240610361099243
DDPM_CelebAHQ,20,resnet50,106,0,-0.014311760663986206
DDPM_CelebAHQ,20,resnet50,106,1,-0.010094210505485535
DDPM_CelebAHQ,20,resnet50,107,0,-0.006097815930843353
DDPM_CelebAHQ,20,resnet50,107,1,-0.005362175405025482
DDPM_CelebAHQ,20,resnet50,108,0,-0.011382758617401123
DDPM_CelebAHQ,20,resnet50,108,1,-0.008557766675949097
DDPM_CelebAHQ,20,resnet50,109,0,-0.005933851003646851
DDPM_CelebAHQ,20,resnet50,109,1,-0.005143694579601288
DDPM_CelebAHQ,20,resnet50,110,0,-0.005759842693805695
DDPM_CelebAHQ,20,resnet50,110,1,-0.005036778748035431
DDPM_CelebAHQ,20,resnet50,111,0,-0.019326023757457733
DDPM_CelebAHQ,20,resnet50,111,1,-0.012732923030853271
DDPM_CelebAHQ,20,resnet50,112,0,-0.010143332183361053
DDPM_CelebAHQ,20,resnet50,112,1,-0.008052751421928406
DDPM_CelebAHQ,20,resnet50,113,0,-0.019565284252166748
DDPM_CelebAHQ,20,resnet50,113,1,-0.012447372078895569
DDPM_CelebAHQ,20,resnet50,114,0,-0.011047229170799255
DDPM_CelebAHQ,20,resnet50,114,1,-0.008372537791728973
DDPM_CelebAHQ,20,resnet50,115,0,-0.010556623339653015
DDPM_CelebAHQ,20,resnet50,115,1,-0.008343175053596497
DDPM_CelebAHQ,20,resnet50,116,0,-0.013069398701190948
DDPM_CelebAHQ,20,resnet50,116,1,-0.009650073945522308
DDPM_CelebAHQ,20,resnet50,117,0,-0.02216290682554245
DDPM_CelebAHQ,20,resnet50,117,1,-0.014841675758361816
DDPM_CelebAHQ,20,resnet50,118,0,-0.009740352630615234
DDPM_CelebAHQ,20,resnet50,118,1,-0.007604941725730896
DDPM_CelebAHQ,20,resnet50,119,0,-0.002961590886116028
DDPM_CelebAHQ,20,resnet50,119,1,-0.0027502328157424927
DDPM_CelebAHQ,20,resnet50,120,0,-0.015420086681842804
DDPM_CelebAHQ,20,resnet50,120,1,-0.011367477476596832
DDPM_CelebAHQ,20,resnet50,121,0,-0.01196916401386261
DDPM_CelebAHQ,20,resnet50,121,1,-0.009007371962070465
DDPM_CelebAHQ,20,resnet50,122,0,-0.016712196171283722
DDPM_CelebAHQ,20,resnet50,122,1,-0.011346116662025452
DDPM_CelebAHQ,20,resnet50,123,0,-0.01140400767326355
DDPM_CelebAHQ,20,resnet50,123,1,-0.00872848927974701
DDPM_CelebAHQ,20,resnet50,124,0,-0.012417107820510864
DDPM_CelebAHQ,20,resnet50,124,1,-0.009177617728710175
DDPM_CelebAHQ,20,resnet50,125,0,-0.06842760741710663
DDPM_CelebAHQ,20,resnet50,125,1,-0.02293955534696579
DDPM_CelebAHQ,20,resnet50,126,0,-0.0034719333052635193
DDPM_CelebAHQ,20,resnet50,126,1,-0.0032146647572517395
DDPM_CelebAHQ,20,resnet50,127,0,-0.032363347709178925
DDPM_CelebAHQ,20,resnet50,127,1,-0.016513332724571228
DDPM_CelebAHQ,20,resnet50,128,0,-0.007686547935009003
DDPM_CelebAHQ,20,resnet50,128,1,-0.006363563239574432
DDPM_CelebAHQ,20,resnet50,129,0,-0.016829654574394226
DDPM_CelebAHQ,20,resnet50,129,1,-0.011678069829940796
DDPM_CelebAHQ,20,resnet50,130,0,-0.005606018006801605
DDPM_CelebAHQ,20,resnet50,130,1,-0.004836119711399078
DDPM_CelebAHQ,20,resnet50,131,0,-0.017780378460884094
DDPM_CelebAHQ,20,resnet50,131,1,-0.011919260025024414
DDPM_CelebAHQ,20,resnet50,132,0,-0.0076364800333976746
DDPM_CelebAHQ,20,resnet50,132,1,-0.006477944552898407
DDPM_CelebAHQ,20,resnet50,133,0,-0.004412494599819183
DDPM_CelebAHQ,20,resnet50,133,1,-0.0040380507707595825
DDPM_CelebAHQ,20,resnet50,134,0,-0.012874983251094818
DDPM_CelebAHQ,20,resnet50,134,1,-0.009456358850002289
DDPM_CelebAHQ,20,resnet50,135,0,-0.010991983115673065
DDPM_CelebAHQ,20,resnet50,135,1,-0.008475519716739655
DDPM_CelebAHQ,20,resnet50,136,0,-0.011120639741420746
DDPM_CelebAHQ,20,resnet50,136,1,-0.008488856256008148
DDPM_CelebAHQ,20,resnet50,137,0,-0.00862962007522583
DDPM_CelebAHQ,20,resnet50,137,1,-0.00702434778213501
DDPM_CelebAHQ,20,resnet50,138,0,-0.01766185462474823
DDPM_CelebAHQ,20,resnet50,138,1,-0.012726739048957825
DDPM_CelebAHQ,20,resnet50,139,0,-0.00807250291109085
DDPM_CelebAHQ,20,resnet50,139,1,-0.006617225706577301
DDPM_CelebAHQ,20,resnet50,140,0,-0.018602877855300903
DDPM_CelebAHQ,20,resnet50,140,1,-0.011867418885231018
DDPM_CelebAHQ,20,resnet50,141,0,-0.004451848566532135
DDPM_CelebAHQ,20,resnet50,141,1,-0.004016183316707611
DDPM_CelebAHQ,20,resnet50,142,0,-0.03106600046157837
DDPM_CelebAHQ,20,resnet50,142,1,-0.01610657572746277
DDPM_CelebAHQ,20,resnet50,143,0,-0.011098474264144897
DDPM_CelebAHQ,20,resnet50,143,1,-0.008587576448917389
DDPM_CelebAHQ,20,resnet50,144,0,-0.013364970684051514
DDPM_CelebAHQ,20,resnet50,144,1,-0.009719759225845337
DDPM_CelebAHQ,20,resnet50,145,0,-0.016740113496780396
DDPM_CelebAHQ,20,resnet50,145,1,-0.01132693886756897
DDPM_CelebAHQ,20,resnet50,146,0,-0.012582339346408844
DDPM_CelebAHQ,20,resnet50,146,1,-0.009314991533756256
DDPM_CelebAHQ,20,resnet50,147,0,-0.009951166808605194
DDPM_CelebAHQ,20,resnet50,147,1,-0.007767215371131897
DDPM_CelebAHQ,20,resnet50,148,0,-0.033072032034397125
DDPM_CelebAHQ,20,resnet50,148,1,-0.017036259174346924
DDPM_CelebAHQ,20,resnet50,149,0,-0.01584462821483612
DDPM_CelebAHQ,20,resnet50,149,1,-0.010941773653030396
DDPM_CelebAHQ,20,vit_b_16,150,0,-0.01199842244386673
DDPM_CelebAHQ,20,vit_b_16,150,1,-0.009377852082252502
DDPM_CelebAHQ,20,vit_b_16,151,0,-0.010311998426914215
DDPM_CelebAHQ,20,vit_b_16,151,1,-0.008222728967666626
DDPM_CelebAHQ,20,vit_b_16,152,0,-0.010423891246318817
DDPM_CelebAHQ,20,vit_b_16,152,1,-0.008506067097187042
DDPM_CelebAHQ,20,vit_b_16,153,0,-0.018407516181468964
DDPM_CelebAHQ,20,vit_b_16,153,1,-0.012508466839790344
DDPM_CelebAHQ,20,vit_b_16,154,0,-0.004818901419639587
DDPM_CelebAHQ,20,vit_b_16,154,1,-0.004278093576431274
DDPM_CelebAHQ,20,vit_b_16,155,0,-0.008090727031230927
DDPM_CelebAHQ,20,vit_b_16,155,1,-0.006886720657348633
DDPM_CelebAHQ,20,vit_b_16,156,0,-0.0045564547181129456
DDPM_CelebAHQ,20,vit_b_16,156,1,-0.004178881645202637
DDPM_CelebAHQ,20,vit_b_16,157,0,-0.010678112506866455
DDPM_CelebAHQ,20,vit_b_16,157,1,-0.008464112877845764
DDPM_CelebAHQ,20,vit_b_16,158,0,-0.008748061954975128
DDPM_CelebAHQ,20,vit_b_16,158,1,-0.0073346421122550964
DDPM_CelebAHQ,20,vit_b_16,159,0,-0.010987989604473114
DDPM_CelebAHQ,20,vit_b_16,159,1,-0.008788280189037323
DDPM_CelebAHQ,20,vit_b_16,160,0,-0.001555025577545166
DDPM_CelebAHQ,20,vit_b_16,160,1,-0.0015182793140411377
DDPM_CelebAHQ,20,vit_b_16,161,0,-0.010257333517074585
DDPM_CelebAHQ,20,vit_b_16,161,1,-0.00827142596244812
DDPM_CelebAHQ,20,vit_b_16,162,0,-0.009766116738319397
DDPM_CelebAHQ,20,vit_b_16,162,1,-0.007938027381896973
DDPM_CelebAHQ,20,vit_b_16,163,0,-0.013239070773124695
DDPM_CelebAHQ,20,vit_b_16,163,1,-0.010022483766078949
DDPM_CelebAHQ,20,vit_b_16,164,0,-0.014148116111755371
DDPM_CelebAHQ,20,vit_b_16,164,1,-0.010732211172580719
DDPM_CelebAHQ,20,vit_b_16,165,0,-0.006396390497684479
DDPM_CelebAHQ,20,vit_b_16,165,1,-0.005514524877071381
DDPM_CelebAHQ,20,vit_b_16,166,0,-0.004443332552909851
DDPM_CelebAHQ,20,vit_b_16,166,1,-0.004053562879562378
DDPM_CelebAHQ,20,vit_b_16,167,0,-0.017643555998802185
DDPM_CelebAHQ,20,vit_b_16,167,1,-0.012335874140262604
DDPM_CelebAHQ,20,vit_b_16,168,0,-0.028090760111808777
DDPM_CelebAHQ,20,vit_b_16,168,1,-0.01640085130929947
DDPM_CelebAHQ,20,vit_b_16,169,0,-0.012410670518875122
DDPM_CelebAHQ,20,vit_b_16,169,1,-0.00920947641134262
DDPM_CelebAHQ,20,vit_b_16,170,0,-0.002932131290435791
DDPM_CelebAHQ,20,vit_b_16,170,1,-0.0027955248951911926
DDPM_CelebAHQ,20,vit_b_16,171,0,-0.007882699370384216
DDPM_CelebAHQ,20,vit_b_16,171,1,-0.006857052445411682
DDPM_CelebAHQ,20,vit_b_16,172,0,-0.020637132227420807
DDPM_CelebAHQ,20,vit_b_16,172,1,-0.01340223103761673
DDPM_CelebAHQ,20,vit_b_16,173,0,-0.006719253957271576
DDPM_CelebAHQ,20,vit_b_16,173,1,-0.005804494023323059
DDPM_CelebAHQ,20,vit_b_16,174,0,-0.003544062376022339
DDPM_CelebAHQ,20,vit_b_16,174,1,-0.003331393003463745
DDPM_CelebAHQ,20,vit_b_16,175,0,-0.011949636042118073
DDPM_CelebAHQ,20,vit_b_16,175,1,-0.009097017347812653
DDPM_CelebAHQ,20,vit_b_16,176,0,-0.0067196860909461975
DDPM_CelebAHQ,20,vit_b_16,176,1,-0.005901843309402466
DDPM_CelebAHQ,20,vit_b_16,177,0,-0.006118893623352051
DDPM_CelebAHQ,20,vit_b_16,177,1,-0.005327053368091583
DDPM_CelebAHQ,20,vit_b_16,178,0,-0.0026641786098480225
DDPM_CelebAHQ,20,vit_b_16,178,1,-0.0025066807866096497
DDPM_CelebAHQ,20,vit_b_16,179,0,-0.012232787907123566
DDPM_CelebAHQ,20,vit_b_16,179,1,-0.009286776185035706
DDPM_CelebAHQ,20,vit_b_16,180,0,-0.006929144263267517
DDPM_CelebAHQ,20,vit_b_16,180,1,-0.006076842546463013
DDPM_CelebAHQ,20,vit_b_16,181,0,-0.01088801771402359
DDPM_CelebAHQ,20,vit_b_16,181,1,-0.008969590067863464
DDPM_CelebAHQ,20,vit_b_16,182,0,-0.007146559655666351
DDPM_CelebAHQ,20,vit_b_16,182,1,-0.006116531789302826
DDPM_CelebAHQ,20,vit_b_16,183,0,-0.015043973922729492
DDPM_CelebAHQ,20,vit_b_16,183,1,-0.010503590106964111
DDPM_CelebAHQ,20,vit_b_16,184,0,-0.00888092815876007
DDPM_CelebAHQ,20,vit_b_16,184,1,-0.007550761103630066
DDPM_CelebAHQ,20,vit_b_16,185,0,-0.0035617798566818237
DDPM_CelebAHQ,20,vit_b_16,185,1,-0.003280460834503174
DDPM_CelebAHQ,20,vit_b_16,186,0,-0.027161024510860443
DDPM_CelebAHQ,20,vit_b_16,186,1,-0.016452230513095856
DDPM_CelebAHQ,20,vit_b_16,187,0,-0.004502616822719574
DDPM_CelebAHQ,20,vit_b_16,187,1,-0.004028201103210449
DDPM_CelebAHQ,20,vit_b_16,188,0,-0.015893317759037018
DDPM_CelebAHQ,20,vit_b_16,188,1,-0.011708222329616547
DDPM_CelebAHQ,20,vit_b_16,189,0,-0.006082713603973389
DDPM_CelebAHQ,20,vit_b_16,189,1,-0.005207911133766174
DDPM_CelebAHQ,20,vit_b_16,190,0,-0.008852072060108185
DDPM_CelebAHQ,20,vit_b_16,190,1,-0.0073700398206710815
DDPM_CelebAHQ,20,vit_b_16,191,0,-0.02072964608669281
DDPM_CelebAHQ,20,vit_b_16,191,1,-0.013195253908634186
DDPM_CelebAHQ,20,vit_b_16,192,0,-0.005248136818408966
DDPM_CelebAHQ,20,vit_b_16,192,1,-0.004807218909263611
DDPM_CelebAHQ,20,vit_b_16,193,0,-0.011339768767356873
DDPM_CelebAHQ,20,vit_b_16,193,1,-0.008752427995204926
DDPM_CelebAHQ,20,vit_b_16,194,0,-0.008439086377620697
DDPM_CelebAHQ,20,vit_b_16,194,1,-0.007435373961925507
DDPM_CelebAHQ,20,vit_b_16,195,0,-0.012528233230113983
DDPM_CelebAHQ,20,vit_b_16,195,1,-0.009590037167072296
DDPM_CelebAHQ,20,vit_b_16,196,0,-0.008905880153179169
DDPM_CelebAHQ,20,vit_b_16,196,1,-0.007267184555530548
DDPM_CelebAHQ,20,vit_b_16,197,0,-0.010677233338356018
DDPM_CelebAHQ,20,vit_b_16,197,1,-0.008538641035556793
DDPM_CelebAHQ,20,vit_b_16,198,0,-0.007754817605018616
DDPM_CelebAHQ,20,vit_b_16,198,1,-0.006262131035327911
DDPM_CelebAHQ,20,vit_b_16,199,0,-0.005376078188419342
DDPM_CelebAHQ,20,vit_b_16,199,1,-0.004736222326755524
DDPM_CelebAHQ,20,vit_b_16,200,0,-0.00955197960138321
DDPM_CelebAHQ,20,vit_b_16,200,1,-0.007746890187263489
DDPM_CelebAHQ,20,vit_b_16,201,0,-0.021481581032276154
DDPM_CelebAHQ,20,vit_b_16,201,1,-0.014898508787155151
DDPM_CelebAHQ,20,vit_b_16,202,0,-0.022369705140590668
DDPM_CelebAHQ,20,vit_b_16,202,1,-0.014190338551998138
DDPM_CelebAHQ,20,vit_b_16,203,0,-0.007345087826251984
DDPM_CelebAHQ,20,vit_b_16,203,1,-0.0062132179737091064
DDPM_CelebAHQ,20,vit_b_16,204,0,-0.02593732625246048
